Subject Code,Course Title,Description
English Literature,Composition I,knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays express ideas effective written oral visual communication various academic professional contexts intercultural competency civic knowledge ability engage effectively regional national andor global communities
English Literature,College Composition 2,successfully completing course increased proficiency writing analyzing sources create major research paper proficiency completing major research project nonfiction texts frame research question problem matters specific community research responsibly employ disciplineappropriate citation styles multiple kinds evidence gathered various sources support writing goals substantial successful revision creating multiple drafts show global improvement respond issues identified drafting process conduct academic research evaluate credibility sources methods academic research library resources research databases rhetorical situation academic sources order evaluate credibility summarize analyze apply synthesize academic sources context written assignment
English Literature,Composition I,communication critical thinking personal responsibility social responsibility write coherent organized essays choose appropriate tone style diction communicate clearly engage readers employ concise grammatical varied sentence structures collegelevel focused thesis statements support thesis statements appropriate evidence summarize collegelevel readings analyze audience purpose rhetorical strategies used others evaluate effectiveness argument apply standard academic documentation style integrate evidence primary secondary sources quotations paraphrasing summarizing formulate writing process includes planning drafting revising editing
English Literature,Thesis Defense,knowledge research methods possess oral written communication apply christian worldview writing create defend clear effective thesis within field study
English Literature,Gender and Race in Literature and Film,awareness scope variety works arts humanities works expressions individual human values within historical social context respond critically works arts humanities engage creative process interpretive performance articulate informed personal reaction works arts humanities make new discoveries familiar works narrative arts complex legacies racist sexist tropes underlying conventions popular genres eg western buddy movie scifi great american novel american musical
English Literature,Composition II,knowledge individual collaborative research processes ideas synthesize primary secondary sources within focused academic arguments including one researchbased essays analyze interpret evaluate variety texts ethical logical uses evidence write style clearly communicates meaning builds credibility inspires belief action apply conventions style manuals specific academic disciplines eg apa mla etc
English Literature,Italian Modern and Contemporary Literature,analytical knowledge significant works italian literary tradition unity present day main issues related modern dynamics literary experience modes forms literary reading narrative pact functions publishing mediation ability examine reading list recognizing authorship audience features reading pacts role paratexts discursive regime spacetime narrative coordinates ability delineate genre system main transformations ability place individual works correctly ability describe interpret paratextual sections ability analyse works comparing different critical interpretations build streamlined bibliography
English Literature,English II Composition,knowledge individual collaborative writing processes access utilize evaluate scholarly articles ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays knowledge understanding apa guidebook citation process
English Literature,College Composition,analyze audience authors purpose tone main ideas supporting details written text competency writing process produce coherent organized essay planning researching drafting revising editing construct support thesis relevant scholarly conversation specific appropriate information utilize academic sources support scholarly discourse cite sources following mla guidelines effective reading writing appropriate strategies variety rhetorical purposes audiences apply appropriate quantitative analytical methods explain phenomena generate effective solutions apply critical creative thinking analyze evaluate synthesize ideas understanding diverse perspectives influence individual social historical political events cultural expression effective information literacy locating evaluating effectively ethically information achieve academic professional purpose compose coherent essay variety rhetorical contexts includes specific thesis welldeveloped paragraphs appropriate organizational pattern find evaluate document apply information sources standard discipline conventions demonstrating ethical standards analyze evaluate piece writing constructing wellsupported response synthesizes ideas sources development ideas respects differing points view complete formal projects stages including critical reading assignments draft work revision workshops
English Literature,Script Analysis,understanding principles script analysis discussion analytical writing exams theatrical research help inform script analysis process student apply new script analysis indepth understanding assigned scripts class reading analysis discussion assigned creative texts student illustrate ability effectively communicate analysis artistic viewpoint script production exposure plays live performance text written verbal discussion written breakdowns script
English Literature,British Literature I,key ideas representative authors works significant historical cultural events characteristic perspectives attitudes expressed literature different periods regions analyze literary works expressions individual communal values within social political cultural religious contexts different literary periods knowledge development characteristic forms styles expression different historical periods different regions articulate aesthetic principles guide scope variety works arts humanities write researchbased critical papers assigned readings clear grammatically correct prose various critical approaches literature critical thinking include creative thinking innovation inquiry analysis evaluation synthesis information communication include effective development interpretation expression ideas written oral visual communication empirical quantitative include manipulation analysis numerical data observable facts resulting informed conclusions teamwork include ability consider different points view work effectively others support shared purpose goal personal responsibility include ability connect choices actions consequences ethical decisionmaking social responsibility include intercultural competence knowledge civic responsibility ability engage effectively regional national global communities teamwork include ability consider different points view work effectively others support shared purpose goal
English Literature,INTERMEDIATE COMPOSITION â€“ CRITICAL THINKING AND ARGUMENT,utilize critical thinking strategies include constructing claims reasoning inductively deductively examining alternative points view analyzing evidence explaining assumptions identifying formal informal fallacies language thought drawing conclusions research evaluate primary secondary sources paper electronic correctly integrate sources written work apply conceptual theoretical frameworks researchbased essays extended research project recognize claims distinguish legitimate reasoning formal informal fallacies language thought question reliability evidence evaluate alternative points view underlying assumptions interpret appraise cultural social historical contexts texts variety disciplines
English Literature,World Literature and Climate Crisis,introduce important texts issues address contemporary climate crisis examine multiplicity texts genres forms media portray otherwise respond crisis consider formal technical challenges presented writers artists anthropogenic global warming analyse numerous ways texts explore origins implications climate crisis examine role played imaginative texts developing strategies adjustment mitigation consider intersection global warming issues like empire gender race analyse ways texts explore interrogate category human engage critically selected theoretical political writings climate crisis apply evaluate different critical theoretical approaches texts address climate crisis formulate distinctive approaches recognise grasp various features innovations texts level form theme understanding multiple forms genres used writers artists address climate crisis thorough understanding key themes crisis ecology human literary form fossil fuel consumption make informed critical judgments texts particularly address climate crisis mediate vital questions ecological social political change analyse course texts comprehensive well socially politically ecologically informed manner outline key problems issues contemporary world literature synthesise analyse information climate crisis evaluate arguments advanced critics literary theorists activists practitioners articulate reasoned critical positions speech writing climate crisis ways origins ramifications shaped texts plan execute independent research topic make good library electronic online resources pertaining course interpret summarise information different kinds text retrieve sift organise synthesise critically evaluate material range different sources including library electronic online resources produce written work collects integrates evidence order formulate critical argument complete effective research project
English Literature,Relationships in Modernity Relationships in Modernity,gained awareness selected theoretical traditions debate generated demonstrated understanding critical engagement historical theoretical literature background social theory base research study area experience thinking systematically difficult intellectual problems practice conducting research speaking articulately writing clearly reading attention detail experience methods critical analysis argument employed area social theory leading improved general reasoning analytical understanding major conceptual debates concerning meaning relationships modernity gain awareness selected philosophical theoretical tradition debate generated written oral communication conduct independent research make appropriate primary secondary sources mounting argument defensible judgements based critical evaluation conflicting arguments
English Literature,Composition I,knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays habits mind allowing appreciate processes scholars various disciplines communicate ideas express feelings support conclusions effectively written oral visual formats consider different points view work interdependently achieve shared purpose goal habits intellectual exploration personal responsibility physical wellbeing
English Literature,Rhetorical Studies,rhetoric historically explaining rhetorical experiences context historical definitions concepts debates analyze rhetorical situations performances classical contemporary global rhetorical concepts strategies evaluate ethical social implications rhetorical choices apply rhetorical concepts strategies rhetorical performance communicate learn communication form inquiry invention reflection communicate flexibly communicate effectively specified audiences one genre medium mode written oral visual modes communicate contribute formal communication contribute conversation field rhetorical studies communicate critically critical awareness ethical rhetorical andor ideological dimensions communicating within across communities
English Literature,English Composition I,annotate summarize multipage nonfiction text well paraphrase marginal notes written summaries topicexcerpts text engage process writing includes brainstorming drafting incorporating feedback editing proofreading assignments inclass activities include assessment grading steps writing process produce multipage essays response essays require analysis single text analysis comparisoncontrast interpretation andor comparisoncontrast interpretation argument assessed andor argument common rubric produce multipage essays synthesize ideas two related texts integrate source material including quotations essays require analysis comparisoncontrast interpretation andor argument assessed common rubric write complex sentence structure without pattern errors
English Literature,"Knights, Virgins And Viragos: Chaucer And Medieval Writing",create ability write clearly succinctly grammatically idiomatically analyse ability discuss complex issues clarity cogency orally writing apply ability organise study time effectively analyse ability examine issues raised interpretation medieval literature ability think speak cogently medieval literature ability read appreciate middle english
English Literature,Studies in British Literature,knowledge british literature analyze literary texts theory scholarship biblical worldview synthesize relevant literary theory forming original literary analysis british literature evaluate impact british literature western thought
English Literature,Composition I,articulate main ideas given text apply standard english stylistic conventions writing knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays
English Literature,Shame and Modern Writing,contruct modern canon shame literature put relation changing discursive landscape key theories shame guilt philosophical psychoanalytic anthropological technological developed throughout period present developed notions embodiment relating theories sex gender sexuality race specifically connecting ethical concerns biography formal stylistic concerns literature awareness discursive shifts critical race theory feminist thought awareness literary traditions especially confessional writing essay awareness range modern contemporary works treat theme shame advanced critical close reading analysis literary historical texts ability offer advanced analysis formal aesthetic dimensions literature ability articulate substantiate high level imaginative response literature ability advanced understanding cultural intellectual sociopolitical contexts literature ability articulate advanced knowledge understanding conceptual theoretical literary material advanced command broad range vocabulary critical literary terminology advanced ability analyze critically advanced ability acquire complex information diverse kinds structured systematic ways advanced ability interpret complex information diverse kinds distinctive derived subject expertise conventions scholarly presentation bibliographical independence thought judgement ability assess acutely critical ideas others sophisticated critical reasoning advanced ability handle information argument critically competence informationtechnology wordprocessing electronic data access professional organization timemanagement
English Literature,Composition I,knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays student effectively convey information verbally writing andor visually student explore analyze evaluate issues documents circumstances reaching conclusion student generate frame analyze data make informed conclusions student flexible resourceful team member looks different points view works others support shared purpose goal student build rapport establish competence within diverse multicultural settings student create artistic technical demonstrations means selfexpression language technology andor learned student maintain productive work environment confidently motivate others meet high performance standards
English Literature,Introduction to Literary Studies II,show awareness developments history english literature c show familiarity key texts variety genres predominant themes concerns show awareness cultural historical political contexts texts show awareness importance formal aspects literary texts show awareness current debates informing critical study literature c practise analysis texts close reading applying theory appropriate grasp interplay texts contexts research present contextualise early text research subject primary secondary materials evaluate materials critically support claims evidence
English Literature,COMPOSITION I,analyze evaluate others writing learn put rhetorical strategies practice create rhetoricallyeffective writing addresses occasion purpose audience write unified coherent developed paragraphs essays support central thesisclaim organize claims evidence relevant sequence persuade specific audience validity thesis locate select source material build knowledge explore problems construct arguments effectively integrate appropriate source materials writing persuade modern educated audience apply appropriate documentation techniques establish credibility share knowledge community edit written work style tone appropriate academic professional civic audiences
English Literature,"Shakespeare: Comedies, Problem Plays, and Romances",read language shakespeares comedies problem plays romances conduct informed analyses think critically early modern drama analyze shakespearean drama continues speak contemporary issues recognize communities cultures around world
English Literature,Literary Studies: From Romanticism to the Present,discuss literary texts historical framework extending romantics present literary texts period work expand understandings empathies assess new literary texts terms intellectual emotional political ambitions
English Literature,Writing and Rhetoric I,learn processes strategies writing revising clear precise accurate prose abilities series academic essays mainly expository also learn read analyze synthesize respond wide range written works flexible writing process strategies generate revise edit proofread texts adopt strategies genre appropriate rhetorical situation inquirybased strategies conduct research explores multiple diverse ideas perspectives appropriate rhetorical context rhetorically appropriate strategies evaluate represent respond ideas research others address readers biases assumptions welldeveloped evidencebased reasoning appropriate conventions integrating citing documenting source material well surfacelevel language style ability analyze act understandings audiences purposes contexts creating comprehending texts ability analyze situation text make thoughtful decisions based analysis writing reading integration texts ability apply formal informal guidelines define considered correct appropriate piece writing ability multiple strategies writing including invention drafting revision editing
English Literature,European Modernism,broad understanding major debates concerning modernism modernity europe communicate knowledge effectively range experimental avantgarde trends literature arts end th early th century constitute european modernism detailed knowledge ways representation cosmopolitanism urban cultural dislocation consciousness memory sexuality shaped modernist discourses europe learn contextualise modernist european movements historical aesthetic contexts appreciate various ways modernist writers artists challenged european audiences acquired broad critical insights engagement european history well european artistic literary traditions prepare becoming good global citizens work independence self reflection creativity meet assessment goals work effectively groups meet shared goal people whose disciplinary cultural backgrounds differ increased understanding social crosscultural diversity developed critical selfawareness shape strengthen persuasive arguments communicate arguments ideas effectively articulately writing others speech
English Literature,College Composition 2,proficiency completing major research project nonfiction texts frame research question problem matters specific community research responsibly employ disciplineappropriate citation styles multiple kinds evidence gathered various sources support writing goals substantial successful revision creating multiple drafts show global improvement respond issues identified drafting process conduct academic research evaluate credibility sources methods academic research library resources research databases rhetorical situation academic sources order evaluate credibility summarize analyze apply synthesize academic sources context written assignment
English Literature,Reading and Composition,read analyze evaluate variety primarily nonfiction texts representing diverse voices content context rhetorical merit consideration tone audience purpose apply variety rhetorical strategies writing unified wellorganized essays arguable theses persuasive support varied flexible strategies generating drafting revising essays analyze choices writing writing others write timed inclass essays exhibiting appropriate collegelevel control mechanics organization development coherence integrate ideas others without plagiarism paraphrasing summarizing quoting find evaluate analyze interpret primary secondary sources incorporating written essays proofread edit essays presentation exhibit disruptive errors english grammar usage punctuation apply critical reading thinking strategies respond variety rhetorical situations contexts produce primarily expository writing exhibits clarity sentence global level
English Literature,English Composition 1,write coherent organized essays choose appropriate tone style diction communicate clearly engage readers employ concise grammatical varied sentence structures formulate writing process includes planning drafting revising editing collegelevel focused thesis statements support thesis statements appropriate evidence summarize collegelevel readings analyze audience purpose rhetorical strategies used others evaluate effectiveness argument apply standard academic documentation style integrate evidence primarysecondary sources quotations paraphrases summaries
English Literature,College Composition 1,compose academic essays writing process drafting revision editing evaluate writings peer review reflect evaluate writing part writing process substantial successful revision drafts respond feedback raised self instructor peers andor tutors create unified essays make formal arguments geared toward academic audience understanding thesis organization support employ style tone conventions format appropriate demands formal academic writing writing project multiple revisions effective standard english context academic writing standard english grammar mechanics spelling punctuation words add specific descriptive content avoid unnecessary generalized fillers stylistic techniques add emphasis sophistication authority maintain formal tone academic writing third person references intimate second person references readanalyzeuse scholarly credible texts support formalacademic writing includes documentation understanding plagiarism scholarly documentation style avoid plagiarism ability comprehend critically read texts integrate textual support argumentative essays differentiate summarizing analyzing write focused thesis controls papers content write coherent unified paragraphs support thesis
English Literature,Integrated Reading/Writing II,locate explicit textual information draw complex inferences describe analyze evaluate information within across multiple texts varying lengths comprehend vocabulary effectively oral communication reading writing analyze audience purpose message across variety texts describe apply insights gained reading writing variety texts compose variety texts reading comprehension clear focus logical development ideas appropriate language advance writers purpose determine effective approaches rhetorical strategies given reading writing situations generate ideas gather information relevant topic purpose incorporating ideas words writers student writing established strategies evaluate relevance quality ideas information recognizing formulating developing claim effective reading revision strategies strengthen writers ability compose collegelevel writing assignments recognize apply conventions standard english reading writing student effectively convey information verbally writing andor visually student explore analyze evaluate issues documents circumstances reaching conclusion student generate frame analyze data make informed conclusions student flexible resourceful team member looks different points view works others support shared purpose goal student connect personal choices actions consequences commitment excellence success student build rapport establish competence within diverse multicultural settings student create artistic technical demonstrations means selfexpression language technology andor learned student maintain productive work environment confidently motivate others meet high performance standards
English Literature,Integrated Reading/Writing I,comprehension varied texts written responses progressing advanced paragraphs short essays locate explicit textual information draw complex inferences describe analyze evaluate information within across multiple texts varying lengths comprehend vocabulary effectively oral communication reading writing analyze audience purpose message across variety texts describe apply insights gained reading writing variety texts compose variety texts reading comprehension clear focus logical development ideas appropriate language advance writers purpose determine effective approaches rhetorical strategies given reading writing situations generate ideas gather information relevant topic purpose incorporating ideas words writers student writing established strategies evaluate relevance quality ideas information recognizing formulating developing claim effective reading revision strategies strengthen writers ability compose collegelevel writing assignments recognize apply conventions standard english reading writing
English Literature,Composition I,knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays
English Literature,Composition II,knowledge individual collaborative research processes ideas synthesize primary secondary sources within focused academic arguments including one researchbased essays analyze interpret evaluate variety texts ethical logical uses evidence write style clearly communicates meaning builds credibility inspires belief action apply conventions style manuals specific academic disciplines eg apa mla etc critical thinking include creative thinking innovation inquiry analysis evaluation synthesis information communication include effective development interpretation expression ideas written oral visual communication empirical quantitative include manipulation analysis numerical data observable facts resulting informed conclusions teamwork include ability consider different points view work effectively others support shared purpose goal personal responsibility include ability connect choices actions consequences ethical decisionmaking social responsibility include intercultural competence knowledge civic responsibility ability engage effectively regional national global communities communication include effective development interpretation expression ideas written oral visual communication empirical quantitative include manipulation analysis numerical data observable facts resulting informed conclusions teamwork include ability consider different points view work effectively others support shared purpose goal personal responsibility include ability connect choices actions consequences ethical decisionmaking social responsibility include intercultural competence knowledge civic responsibility ability engage effectively regional national global communities
English Literature,Composition and Rhetoric,practice reading writing rhetoric within context biblical worldview apply methods sound reasoning induction deduction argumentation writing proceed independently though various stages research integrate sources accurately effectively apply process approach especially writing effective thesis outlining drafting revising editing write competent essays discover evaluate information accomplish specific purpose communicate information effectively english language orally andor writing variety purposes technology appropriate analyze assess various forms information expression determine meaning employing technology relevant basic understanding role research scholarship order apply various contexts relate communication information literacy participation gods redemptive work
English Literature,Creative Nonfiction II,continue understanding craft techniques varieties creative nonfiction write creative nonfiction project writing storytelling tools discussed reading assignments acquire needed effectively give receive constructive criticism creative workshop gain tools continue nonfiction writing craft beyond class including reading like writer consistently writing revisions two new polished workshopped revised essaylength works creative nonfiction strengthened ability critique published creative nonfiction confidence providing constructive criticism peers writing roadmap deepening craft basic elements nonfiction writing discussed course
English Literature,COMPOSITION II,evaluate written texts eg accuracy reliability significance rhetorical context etc applying critical reading focused central claimthesis response identified question problem addresses specific audience purpose integrate relevant authoritative source material appropriate professional expert audience evidence support thesis interpret analyze evidence thesis supporting claim organize claims evidence relevant sequence persuade specific audience validity thesis synthesize ideas discovered primary secondary sources draw conclusion addresses research question connects larger conversation employ appropriate conventions documentation eg mla apa establish authority connect work specific disciplinary community edit written work style tone appropriate expert professional audiences
English Literature,Composition I,knowledge individual collaborative writing processes ideas appropriate support attribution write style appropriate audience purpose read reflect respond critically variety texts edited american english academic essays
English Literature,English Composition II,communicate effectively oral written electronic methods critical analytical thinking disciplinespecific knowledge competencies exemplify professional demeanor ethical behavior respect diversity respond appropriately various rhetorical situations purposes audiences writing reading inquiry learning thinking communicating integrate original ideas others flexible strategies generating revising editing proofreading collaborative writing processes knowledge structure paragraphing tone mechanics syntax grammar documentation recognize logical fallacies given variety rhetorical situations purposes audiences write effectively generally accepted essay structure paragraphing tone mechanics syntax grammar documentation integrate original ideas others research writing formal research paper collaborate effectively peers achieve stated outcomes knowledge structure paragraphing tone mechanics syntax grammar documentation
English Literature,Introduction to Mythology,written sources greek roman cultural mythologies mythological patterns archetypes everyday life explain nature myths continually changing open multiple interpretations
English Literature,College Composition I,student write collegelevel essay student analyze evaluate sources student correct grammar mechanics student successfully apply mla apa formatting locate evaluate credibility sufficiency accuracy timeliness bias quality research materials support research goals synthesize incorporate quality sources papers employing accepted academic documentation system knowledge linguistic structures including grammar punctuation spelling practice composing revising apply knowledge composition organized logical essay read compose works several different genres taking account genre conventions shape shaped readers writers purposes evaluate academic sources may include media apply research topic proficiency specific citation formatting style employ clear concise oral written communication effective message organization generate various forms communication applicable business world
English Literature,English Composition,awareness confidence rhetorical terminology concepts produce different genres writing appropriate different rhetorical situations revision texts ideas multiple drafts edit work produce polished texts appropriate audience situation practice various methods invention collaboration research peer review revision utilize appropriate research methods support point view reflect upon explain choices developing piece writing several drafts analyze written texts way critical thinking
English Literature,Composition I,write coherent organized essays choose appropriate tone style diction communicate clearly engage readers employ concise grammatical varied sentence structures collegelevel focused thesis statements support thesis statements appropriate evidence summarize collegelevel readings analyze audience purpose rhetorical strategies used others evaluate effectiveness argument apply standard academic documentation style integrate evidence primary secondary sources quotations paraphrasing summarizing formulate writing process includes planning drafting revising editing
English Literature,College Composition,analyze audience authors purpose tone main ideas supporting details written text competency writing process produce coherent organized essay planning researching drafting revising editing construct support thesis relevant scholarly conversation specific appropriate information utilize academic sources support scholarly discourse cite sources following mla guidelines effective reading writing appropriate strategies variety rhetorical purposes audiences apply appropriate quantitative analytical methods explain phenomena generate effective solutions apply critical creative thinking analyze evaluate synthesize ideas understanding diverse perspectives influence individual social historical political events cultural expression effective information literacy locating evaluating effectively ethically information achieve academic professional purpose find evaluate document apply information sources standard discipline conventions demonstrating ethical standards analyze evaluate piece writing constructing wellsupported response synthesizes ideas sources development ideas respects differing points view compose coherent essay variety rhetorical contexts includes specific thesis welldeveloped paragraphs appropriate organizational pattern
English Literature,Communications II,evaluate written oral communication proper business elements format correct english sentence construction word choice cultural diversity ethical awareness audiencecentered approach style tone purpose principles team communication plan agenda conduct team meeting utilize technology compose shared document principles conflict resolution generational differences affect workplace communication utilize library resources conduct research cite sources approved documentation style compile employment portfolio application cover letter resume followup letter prepare interview generate list questions ask interviewer prepare answers commonly asked questions common mistakes made interviews conduct research current trends chosen career read evaluate current business articles prepare informational report technological necessary todays employees create documents spreadsheets word processing spreadsheet software explain importance appropriate social media tools businesses conduct primary secondary research prepare analytical report charts tables projectbased technology organize complete team project prepare team presentation
English Literature,British Literature II,key ideas representative authors works significant historical cultural events characteristic perspectives attitudes expressed literature different periods regions analyze literary works expressions individual communal values within social political cultural religious contexts different literary periods knowledge development characteristic forms styles expression different historical periods different regions articulate aesthetic principles guide scope variety works arts humanities write researchbased critical papers assigned readings clear grammatically correct prose various critical approaches literature derive information independent collaborative research analyze relevant primary secondary resources critical thinking construct sound argument produce research based evidence communicate effectively orally writing ability work independently collaboratively read expository prose critically distinguish perception inference surface implied meanings fact opinion formulate arguments critical theories issues argumentative prose literary interpretations
English Literature,Senior Seminar,articulate english fieldspecific transfer outside classroom present information selected field study apply course content professional development reflect degreecareer history theory value english degree objectives developing specific competencies points view needed professionals field closely related course learning apply course material improve thinking problem solving decisions developing expressing orally writing
English Literature,College Composition,write original focused well developed essays appropriate purpose audience summarize analyze respond varied texts produce writing synthesizes information multiple sources support thesis produce writing adheres conventions mla style including essay formatting documentation craft sentences standard english largely free errors impede clear communication ideas produce improve written work selfassessment feedback revision multiple drafts effective reading writing speaking listening write original focused well developed essays appropriate purpose audience summarize analyze respond varied texts produce writing synthesizes information multiple sources support thesis produce writing adheres conventions mla style including essay formatting documentation craft sentences standard english largely free errors impede clear communication ideas produce improve written work selfassessment feedback revision multiple drafts
English Literature,Applied Research Design for Education,forms research used education discriminate sound unsound research interpret communicate various forms data including graphic presentations basic statistics research cycle applies schoolbased research program evaluation importance validity reliability credibility generalizability research interpret communicate research results effectively professional lay audiences comprehensive literature review initial methodology scholarly project communicate logical scholarly style format prescribed american psychological association
English Literature,Composition II - Rhetoric,explain rhetorical andor literary devices within given text integrate source material focused academic arguments attribute source material accordance designated documentation style knowledge individual collaborative research processes ideas synthesize primary secondary sources within focused academic arguments including one researchbased essays analyze interpret evaluate variety texts ethical logical uses evidence write style clearly communicates meaning builds credibility inspires belief action apply conventions style manuals specific academic disciplines eg apa mla etc
English Literature,Rhetoric and Composition I,critical thinking include creative thinking innovation inquiry analysis evaluation synthesis information communication include effective development expression ideas written oral visual communication teamwork include ability consider different points view work effectively others support shared purpose goal personal responsibility include ability connect choices actions consequences ethical decisionmaking knowledge rhetorical situation author audience exigence constraints analyze construct texts compose texts variety genres expanding repertoire beyond predictable forms adjust voice tone diction syntax level formality structure meet demands different rhetorical situations writing reading discussion inquiry learning communicating examining assumptions employ critical reading strategies authors position main ideas genre conventions rhetorical strategies summarize analyze respond texts find evaluate synthesize appropriate sources inform support situate claims produce texts focus thesis controlling idea elements others texts practice flexible strategies generating revising editing texts practice writing recursive process lead substantive changes ideas structure supporting evidence multiple revisions collaborative social aspects writing critique others texts conventions apply knowledge genre conventions ranging structure paragraphing tone mechanics summarize paraphrase quote sources appropriate documentation style control surface features syntax grammar punctuation spelling employ technologies format texts according appropriate stylistic conventions
English Literature,Gender and the Body,critical appreciation bodies relational active open material discursive apply different conceptual approaches gendered gendering body eg poststructuralist phenomenological new materialist attune bodily sensorium smells sounds movements fleeting gestures tell us experiment creative writing body affect foster teamwork collaboration constructive criticism
English Literature,Introduction to the Study of Literature,read variety texts actively critically key elements major genres order analyze interpret texts define common literary terms apply analysis specific texts compose formal written analyses texts appropriate academic discourse conventions literary analysis research appropriate primary secondary sources apply documentation without plagiarism analyze interpret themes found literature intellectual movements various major literary genres understanding appropriate academic discourse conventions critical literary analysis relate literary works diverse voices historical philosophical social political regional andor aesthetic contexts
English Literature,Composition II,knowledge individual collaborative research processes ideas synthesize primary secondary sources within focused academic arguments including one researchbased essays analyze interpret evaluate variety texts ethical logical uses evidence write style clearly communicates meaning builds credibility inspires belief action apply conventions style manuals specific academic disciplines eg apa mla etc student effectively convey information verbally writing andor visually student explore analyze evaluate issues documents circumstances reaching conclusion student generate frame analyze data make informed conclusions student flexible resourceful team member looks different points view works others support shared purpose goal student connect personal choices actions consequences commitment excellence success student build rapport establish competence within diverse multicultural settings student create artistic technical demonstrations means selfexpression language technology andor learned student maintain productive work environment confidently motivate others meet high performance standards
English Literature,COMPOSITION I,create successful academic prose readable coherent grammatically appropriate college level construct perform effectively within specific academic rhetorical situations engage stages writing process including prewriting drafting revising exchanging peer response editing locate document cite necessary outside sources might enhance writing demonstrating commitment academic integrity avoidance plagiarism analyze various academic student texts demonstrating critical thinking awareness effective styles
