Subject Code,Course Title,Description
Nursing,Exploring Grief,apply knowledge physical social behavioral sciences provision nursing care based theory evidencebased practice deliver nursing care within established legal ethical parameters collaboration clients members interdisciplinary health care team provide holistic nursing care clients respecting individual cultural diversity effective leadership fosters independent thinking informatics collaborative communication management nursing care assure responsibility accountability quality improvement delivery safe effective nursing care serve advocate clients profession nursing value continuing competence growth development profession nursing reflect person issues related death dying grief loss examine ethnic cultural considerations grieving end life care care giving healing strategies assist delivering care evaluate role nurse dealing dimensions grieving
Nursing,Mental Health Concepts,integrate nursing related theories planning andor delivery safe nursing engage leadership concepts decisionmaking planning andor implementation patient safety quality improvement initiatives appraise best research evidence improve promote quality patient utilize technology access information evaluate patient data andor document engage effective collaboration communication within interdisciplinary design andor implement health promotion disease prevention strategies culturally competent care standards professional ethical legal practice andor coordinate level baccalaureate prepared nurse plan andor implement patient centered care screen diagnose manage commonly occurring stress psychiatric disorders dsm effectively satisfactory psychiatric evaluations evidencebased psychopharmacological non pharmacological interventions management commonly occurring stress psychiatric illnesses
Nursing,"Care of Maternal, Newborn, and Pediatric Patients",anatomy female reproductive system explain functions external internal accessory female organs human reproduction describe impact pregnancy anatomy physiology mother fetus describe influence hormones female reproductive process describe embryonic development describe fetal development maturation body systems describe development functions placenta umbilical cord amniotic fluid describe normal course pregnancy purpose prenatal care fetal maternal complications may occur pregnancy describe four components birth process explain normal processes childbirth premonitory signs mechanisms birth stages phases labor determine appropriate nursing care intrapartum client describe factors influence womans comfort labor discuss common interventions woman experiencing pain associated labor explain common nursing responsibilities birth discuss common complications labor birth common interventions nursing responsibilities determine nursing care mother immediate post birth period describe normal physiological emotional changes puerperium describe common problems occurring puerperium including symptoms treatment prevention describe causes preterm birth physical characteristics care preterm post term newborn nursing care measures procedures specific maternal family describe common congenital malformations newborn explain aspects preventative health care women describe various methods birth control discuss hipaa pediatric rights privacy confidentiality major social political cultural issues impact childbearing family establishing respect cultural differences values preferences discuss nurses role hospital community preventing responding natural manmade disasters family violence bioterrorism discuss vulnerability pregnant women exposure bioterrorism agents describe normal reflexes characteristics care newborn describe normal growth development children age specific developmental care approaches caring pediatric client describe unique nutritional feeding needs pediatric clients nursing care measures procedures ageappropriate pediatric client agespecific procedures related pediatric client including dosage calculation medication administration pain management recognize common medications side effects medications utilized care pediatric clients interpret purposeresults common diagnostic tests assessments related pediatric clients measures address educational needs childrearing family discuss hipaa privacy confidentiality legal ethical rights pediatric clients major social political cultural issues impact childrearing family establishing respect cultural differences values preferences describe special safety issues children including divorce latchkey child domestic abuse homelessness measures prevent child abuse neglect abandonment exploitation including recognition intervention reporting evidence child abuse discuss diseases disorders children body systems approach agespecific therapeutic communication techniques caring pediatric clients describe nursing ageappropriate care children health disorder describe childs experience hospitalization ways lessen stress hospitalization child childs parents discuss plans care addressing needs hospitalized pediatric client essential safety measures applicable hospitalized child describe nursing care child terminal conditions characteristics common childhood communicable diseases nurses role immunization children discuss nurses role hospital community preventing responding natural manmade disasters family violence bioterrorism discuss vulnerability young infants children exposure bioterrorism agents student growth written communication via discussion board topics embedded semester student competence performing accurate drug calculations involved administration medications student clinical facility simulation situations need therapeutic communication interact family staff etc need respond professionally encounter ability internet effective efficient manner working knowledge canvas learning management system capable microsoft office word power point etc download print information websites upload files online assignments quizzes
Nursing,Fundamentals of Nursing Skills Lab,apply nursing process care interdisciplinary care plan professional therapeutic communication patients peers healthcare team apply safety infection control principals practicing nursing competence performing fundamental nursing including limited sterile technique headtotoe patient assessments restraint wound care ngt management specimen collection medication administration knowledge pain management apply legal principles communication computer nursing documentation including physicians orders medication administration record mar shift assessment forms fall skin risk screens interdisciplinary notes assess learning needs patients apply effective teachinglearning principles patient education support professional nursing practice decisions concepts theories biological physical social sciences plan preventative populationfocused interventions attention effectiveness efficiency cost equity support therapeutic nursing interventions patients families variety healthcare community settings evidencebased practice apply nursing process critical thinking providing holistic patientcentered nursing care diverse populations design healthcare education individuals families communities comply professional standards moral ethical legal conduct practice effective communication style interact patients families interdisciplinary health team model leadership providing safe quality nursing care coordinating healthcare team tasked oversight accountability care delivery patient care technology information systems providing nursing care variety settings evidencebased nursing practice applies environmental safety infection control differentiate standard precautions isolation precautions discuss isolation precautions needed adhere infection control standards hygiene adhere infection control standards bathing discuss assessment relates nursing process patient assessment techniques apply vital signs pain assessments discuss pain management strategies apply legal principles communication computer nursing documentation vital signs pain management discuss elements oxygen order indications different modes delivery oxygen administration placement oral airway discuss indications oronasopharyngeal suctioning tracheostomy suctioning discuss impact respiratory alterations comfort communication abilities psychosocial wellbeing strategies support patient discuss role respiratory therapist evidencebased nursing practice applies proper body mechanics moving patients correct technique position patients padding bony prominences needed maintain safety moving position patients bed bath care assistive devices hearing aids dentures eyeglasses discuss respect patient privacymodesty bed making bed bath hygiene maintain safety moving positioning patients discuss seizure precautions discuss patient controlled analgesia pca pump roleplay therapeutic communication patient pain discuss actual potential problem recognition history physical assessment relates nursing process diagnosis planning isbar reporting abnormal assessment findings apply legal principles communication computer nursing documentation patients history physical assessment shift assessment form interventions fall risk screen skin risk screen restraint form discuss factors put patient risk alterations cardiorespiratory status prevention measures tcdble percussionvibration mobility fluids sterile technique suctioning discuss factors put patient risk developing skin breakdown skin risk screen differentiate routine skin assessment focused skin assessment focused skin assessment abnormalities significance signs infection stages pressure ulcers review elements wound care order aseptic sterile wound care techniques apply teaching learning principles patient education related skin wound care discuss role wocn specimen collection stool clean catch urine wound sputum discuss implications errors related specimen collection measures prevent accurately label specimen bedside apply teaching learning principles patient education specimen collection cardiorespiratory management maintain safety assisting patients assistive devices correctly eg cane crutches walker discuss roles physical therapist occupational therapist discuss indications ethics legalities related restraint discuss alternatives restraint review elements restraint order maintain safety restraint discuss physical psychosocial considerations restraint therapeutic communication restraint discuss nursing process aapie applied restraint skin care respiratory alteration information drug guide safely administer oral ngtgt sublingual inhalation nasal otic ophthalmic transdermaltopical vaginal rectal intradermal subcutaneous intramuscular medications discuss discarding medications controlled substances needle safety apply legal principles communication computer nursing documentation medication administration mar narcotics forms discuss nursing process assessment intervention evaluation applied medication administration basic arithmetic needed dosage calculations multiplying dividing fractions decimals percent fractions rations proportions understanding metric apothecary household systems measurements mathematically convert one system another correctly perform medication calculations practice safely administering medications rights checking times practice various routes medication administration
Nursing,Fundamentals in Nursing,several major theories nursing relate practice nursing describe emotional physical impact illness client nurses role clients health illness describe methods evaluate interventions designed maintain promote clients safety practice guidelines safe administration medications describe factors assess administering medications aseptic techniques used preparing administering medications explain factors impair promote normal wound healing ethical legal concepts apply delivery basic nursing care discuss ethical legal guidelines charting nursing care relate importance nursing research ongoing development nursing profession importance maintaining ongoing knowledge base within profession various career roles available profession nursing select follow concepts knowledge base giving nursing care servants heart art caring begin establish rapport clients health care setting personal values beliefs relate delivery nursing care include end life care
Nursing,Primary Health Care and Nursing Practices,critically review role nurse primary care settings within primary health care framework knowledge required support vulnerable populations within variety primary care settings critical thinking safe competent nursing practice primary care settings investigate approaches used work consumer health professionals provide patientcentred care primary care settings critically review role nurse primary care settings within primary health care framework knowledge required support vulnerable populations within variety primary care settings critical thinking safe competent nursing practice primary care settings investigate approaches used work consumer health professionals provide patientcentred care primary care settings
Nursing,Integration of Nursing Practices,analyze critical interpersonal situations implement best practices communicate effectively challenges opportunities associated medical alarms know alarms create similar sounds default settings changed failure respond alarm signals evidencebased principles competencies provide support care dying patient family analyze implement best practices safely deliver manage patient care promote skin integrity ensure quality patient outcomes assess risk fall patient due physiological changes medical condition medications surgery procedures diagnostic testing leave patient weakened confused apply knowledge evidencebased infection prevention principles spread infection prevented recognize right patients residents clients appropriate assessment management pain screen patients residents clients pain initial assessment clinically required ongoing periodic reassessments educate patients residents clients suffering pain families pain management individualized plan professional development enhance ones experience knowledge education values maximize abilities contribute delivery quality health care assess issues related diversity transcultural nursing care interact cultural sensitivity healthcare team members patients families apply nursing process consistent systematic effective integrated manner evaluate patients determine priority problems perform within ethical legal regulatory nursing practice guidelines times including patientclient confidentiality critical thinking needed provide safe effective nursing care effective communication dealing patients family members interdisciplinary team beginning leadership attitudes behaviors support professional nursing practice decisions concepts theories biological physical social sciences plan preventative populationfocused interventions attention effectiveness efficiency cost equity support therapeutic nursing interventions patients families variety healthcare community settings evidencebased practice apply nursing process critical thinking providing holistic patientcentered nursing care diverse populations design healthcare education individuals families communities comply professional standards moral ethical legal conduct practice effective communication style interact patients families interdisciplinary health team model leadership providing safe quality nursing care coordinating healthcare team tasked oversight accountability care delivery patient care technology information systems providing nursing care variety settings implement intellectual practical problem solving information assessment critical thinking effective written communication effective oral communication computer proficiency information literacy
Nursing,Maternal/Infant/Child Nursing,apply caring holistic behaviors across life span understanding cultural diversity appropriate nursing interventions individuals various states health foster effective patient care learn evaluate effectiveness nursing interventions improve patient outcomes effective communication communication tools transfer information patients families health care team solve mathematical equations minimize risk harm patients receiving medications treatments caring holistic behaviors across life span respect understanding cultural diversity utilize appropriate nursing interventions individuals various states health foster effective patient care communicate effectively patients medical staff patient families apply mathematical appropriate accurately calculate medication dosages patient assessment data employ effective processes resolving patient problems making appropriate safe patient intervention decisions
Nursing,Foundations and Introduction to Medical-Surgical Nursing Skills,provide safe comprehensive proficient care adult client simulated environment nursing process recognize abnormal findings assessing client effective therapeutic communication clients ability communicate health care members accurately documenting client information professional behavior apply theoretically based knowledge implement client care simulated environment situations nurse need function client advocate provide client teaching explanation procedures prior implementation describes client expected outcomes procedure identified checkoff forms coordinate collaborate health care members provide safe comprehensive proficient care adult older client simulated environment accurately perform head toe physical assessment adult older adult clients simulated setting identifying normal abnormal findings
Nursing,Clinical Nursing,apply theory concepts involving specialized materials tools equipment procedures regulations laws interactions within among political economic environmental social legal systems associated occupation businessindustry legal ethical behavior safety practices interpersonal teamwork appropriate written verbal communication terminology occupation businessindustry
Nursing,Public Health Nursing Practicum,utilize theoretical empirical knowledge previous nursing courses gain understanding individuals families groups communities health care needs incorporate evidencebased nursing practices ethnic identity cultural awareness strategies sociocultural practices clients community examine healthcare delivery system united states effects community health nursing appropriate nursing actions reflective legal political geographic economic ethical social influence utilize leadership behaviors collaborating health team members community need planned change education change facilitation change community cooperative participation education analyze roles community health nurses members community health team eg healthcare providers community groups discuss primary preventive healthcare nursing context primary secondary tertiary settings levels prevention support professional nursing practice decisions concepts theories biological physical social sciences plan preventative populationfocused interventions attention effectiveness efficiency cost equity support therapeutic nursing interventions patients families variety healthcare community settings evidencebased practice apply nursing process critical thinking providing holistic patientcentered nursing care diverse populations design healthcare education individuals families communities comply professional standards moral ethical legal conduct practice effective communication style interact patients families interdisciplinary health team model leadership providing safe quality nursing care coordinating healthcare team tasked oversight accountability care delivery patient care technology information systems providing nursing care variety settings effective written communication effective oral communication describe ethical standards legal guidelines associated ones chosen career field
Nursing,Holistic Care of Older Adults,promote adherence evidencebased practice providing restraintfree care physical chemical restraints implement strategies online guidelines prevent andor manage geriatric syndromes recognize complex interaction acute chronic comorbid physical mental conditions associated treatments common older adults actual potential mistreatment physical mental financial abuse andor selfneglect older adults refer appropriate assess barriers older adults receiving understanding giving information facilitate ethical noncoercive decisionmaking older adults familiescaregivers maintaining everyday living receiving treatment initiating advance directives implementing endoflife care recognize respect variations care increased complexity increased healthcare resources caring older adults incorporate professional attitudes values expectations physical mental aging provision patientcentered care older adults families implement monitor strategies prevent risk promote quality safety eg falls medication mismanagement pressure ulcers nursing care older adults physical cognitive needs utilize resourcesprograms promote functional physical mental wellness older adults apply art science nursing current evidence delivery competent culturally sensitive developmentally appropriate holistic care utilize analytical systematic critical reasoning clinical judgment nursing decisionmaking accountability responsibility optimal nursing care legal ethical standards lifelong learning professional development promoting nursing profession participating citizen society collaborate communicate respectfully effectively personsclients interdisciplinary teams oral nonverbal written electronic communication promote maintain optimal health outcomes personsclients ethical behaviors conflict management inspire others create effective working relationships shape implement change coordinate human material resources providing comprehensive efficient costeffective care personsclients articulate importance active intentional lifelong learning includes selfreflection awareness utilize standards practice provide safe nursing care patient care settings awareness ones role preventing errors promoting quality improvement access utilize information computer sciences perform nursing functions professionalism formation cultivation sustainable professional identity including accountability perspective collaborative disposition comportment reflects nursings characteristics values participation activities selfreflection foster personal health resilience wellbeing contribute lifelong learning support acquisition nursing expertise assertion leadership
Music,Commercial Applied Music I,elements keyboard technique general musicianship requirements piano melodically harmonically rhythmically texturally late intermediate early advancedlevel keyboard literature techniques artistry including required regimen applied study play classical andor contemporarystyled keyboard literature competently midtolate intermediate level technical andor interpretive demands jury public arena keyboard proficiencies required worship ministry possibly including hymnbook reading arranging sightreading harmoniccadential progressions basic improvisation evaluate interpret music keyboard reflecting progressive advancing awareness stylistic artistic appropriateness literature performed
Music,Voice,appropriate level proficiency given instrument proper performance technique study appropriate literature express ideas effective written oral visual communication communication consider different points view exhibit habits mind characterized comprehensive exploration issues ideas artifacts events accepting formulating opinion conclusion critical thinking apply scientific mathematical concepts analyze solve problems empirical quantitative connect choices actions consequences ethical decisionmaking consider different points view intercultural competency civic knowledge ability engage effectively regional national global communities consider different points view work effectively others support shared purpose goal teamwork
Music,History of Rock and Roll,awareness scope variety works arts humanities works expressions individual human values within historical social context respond critically works arts humanities articulate informed personal reaction works arts humanities research basic historical knowledge influences american popular music basic characteristics american popular music listening related basic musical structure define basic musical terminology examine writings american popular music explore climates behind american popular music
Music,The Ethnomusicology of Popular Music,knowledge understanding key issues study popular music assess employ methodology ethnomusicology tool examining popular music write vivid accounts live mediated musical experiences prepare research produce major ethnographic project specific topic popular music choice
Music,Beginning Piano II,accurately count play subdivisions triplet divisions syncopation beat correctly notate perform three forms minor scale play e minor scales correct fingering steady tempo recognize play major minor augmented diminished triads well inversions play simple pieces twelve major keys properly execute intermediate damper pedal techniques improvise simple accompanimentschords roots inversions apply left hand styles employ readingtheoretical concepts keyboard performance
Music,Brass Ensembles,perform correct technique range instrument read music accurately pitch rhythm tempo markings achieve balance blend small ensemble playing observe concert rehearsal etiquette
Music,Computer Literacy for Musicians,create informative accurate visually interesting posters fliers mailings music program accurately track music budgets spreadsheet catalog personal music sound recordings sheet music database create edit music notation create edit song music sequence software review evaluate utility software music instruction
Music,Applied Voice,build awareness development healthy vocal technique musicianship development vocal flexibility stamina strength stability range explore perform variety styles repertoire apply specific area study better prepare master classes audition opportunities live performances touring recording opportunities online live platforms construct foundation around vocal practice doorway deep lasting relationship voice developing consistency ability connect produce lasting results empowering process technical requisite artistic selfexpression least one major performance area level appropriate particular music concentration overview understanding repertory major performance area ability perform crosssection repertory ability form defend value judgments music communicate musical ideas concepts requirements professionals laypersons related practice major field acquaintance wide selection musical literature principal eras genres cultural sources ability read sight fluency demonstrating general musicianship major performance area level skill relevant professional standards appropriate particular music concentration increased repertoire songs various styles languages higher level technical artistic musicianship skill
Music,American Music,elements styles musicians representative music within chosen styles analyze elements structures music appropriate terminology critically evaluate influence social political technological andor cultural ideas chosen musical styles articulate informed personal reflection chosen musical styles habits mind allowing appreciate processes scholars various disciplines organize evaluate data methodologies discipline human experience communicate ideas express feelings support conclusions effectively written oral visual formats consider different points view work interdependently achieve shared purpose goal global perspective toward issues culture society politics environment sustainability
Music,Chamber Music Lab,compose expressive convincing original music chamber ensemble apply highlevel leadership collaboration successful planning management supervision rehearsal presentation creative work project genre disciplinespecific language expert general audiences written documentation project plans programme notes exegetical materials effectively collaborate within team comment others work highlevel critical conceptual analytical technical enquiry
Music,Applied Voice III,capacity expressive healthy singing vocal technique areas posture breathing phonation resonance articulation knowledge vocal literature appropriate voice type analytical tool music various historical cultural linguistic settings singing english least one language semester according literature studied performance include stage etiquette stage presentation vocalism personal standards excellence preparation literature assigned semester successful performing multiple instruments applied secondary applied instruments successful give ability perform sight variety musical styles apply sightreading variety musical styles successful knowledge area music theory illustrate proficiency knowledge function music theory successful think critically music worship related topics critically evaluate music worshiprelated topics
Music,Classical Ensemble 5,apply advanced musical range rehearsal performance projects mature understanding concert presentation professional etiquette advanced ensemble playing teamwork sightreading intonation phrasing dynamics rhythm stylistic understanding understanding rehearsal processes strategies make critical selfevaluations performances implement appropriate changes improvement perform effectively instrumental andor vocal ensemble setting respond intelligently direction
Music,Commercial Music Performance,musical elements performance practice techniques differing contemporary music genres recognise locate music appropriate simulated performance venue prepare perform acousticsemiacoustic cover set collaboration others review development performance peers proficiency compact pa system
Music,Music Appreciation,musical works elements variety styles analyze elements structures music appropriate terminology critically evaluate influence social political technological andor cultural ideas music articulate significance music art form within historical cultural social contexts critical thinking correlating musical work style period originates effective oral written visual means communicate informed personal reaction works western art music synthesize different points view working effectively part team show social responsibility intercultural study discovery regional national andor global artistic traditions western art music recognize essential terminology relevant music composers stylistic period particular instruments playing orchestral chamber piece
Music,Jazz Combo,stylistically appropriate instrumental vocal techniques jazz music repertoire build repertoire diverse styles jazz music apply harmonic rhythmic melodic strategies spontaneous improvisations solo small group arrangements performance improvisation concepts strategies derived historically andor stylistically significant examples apply jazz combo rehearsal techniques rehearsals build sight reading strategies techniques reading jazz music perform small groups organize copy paste name rename files cut paste information one documentprogram another
Music,Approaches to Musicology,understanding range different ways approaching musicological study inherent problems constructing historical narrative discuss range musics cultures critical issues relevant define apply appropriate required universitylevel study including research gathering notetaking critical reading writing show developing ability engage critically methodological problems musicology ability evaluate historical methods used musicological discourse analyse evaluate written arguments music scholarship show access scholarly writings resources range media including electronic resources draw together ideas range sources developing organization interpretation synthesis information sustain coherent argument written verbal forms growing ability communicate ideas information clearly written verbal form increasing levels intellectual curiosity potential approach tasks systematic creative way oral communication communication oral written creative problemsolving fulfilling set task resources available research digital information searches databases catalogues online environments written communication communication oral written
Music,Music Industry Practices,current practices music industry music distributor market music social media discuss copyright basics royalties explain various copyright acts including music modernization act explain legal financial issues associated bands areas ccli license career music illustrate mechanics synchronization license worshiping analyzing variety styles music active engagement selfmotivation preparation recitals classroom teaching worship sets research audio projects presentations music technical performance artistic expression least one major performance area level appropriate major concentration ability ready sight fluency major performance area relevant professional standards music program aural intervals melodic structures chord qualities harmonic progressions understanding theory harmonic progressions forms variety styles music studying listening performing teaching music acquire basic knowledge music history repertoire present time variety western music cultures styles record engineer final mix musical composition arrangement distribution presentation engage analyze music wide variety musical periods including western nonwestern musical traditions worship vision leadership artistry performance planning expression phrasing dynamics articulations accepted practice musical works variety settings including stage classroom therapeutic settings worship services
Music,Applied Percussion III,completing course show improvement individual practice show improvement performance increased learning standard instrumental repertoire apply pedagogical framework successful performing multiple instruments applied secondary applied instruments successful give ability perform sight variety musical styles apply sightreading variety musical styles successful knowledge area music theory illustrate proficiency knowledge function music theory successful think critically music worship related topics critically evaluate music worshiprelated topics
Music,Piano,proper physical approach express best qualities variety musical approaches sound production appropriate stile genre composer etc undergraduate perform sufficient technique required graduate school admission prepare specific repertory achieve solid technique foundation discover hisher unique individual personality music group setting approach studio class communicate musical ideas
Music,Survey of Music Business,explain basic music industry principles including copyright publishing performance rights explain business live performance include artist management unions guilds entertainment agencies venues concessions record industry systems record producers recording studios manufacturing production distribution companies aspects music relating wholesale retail merchandising promotion music products summarize contracts licenses music industry career opportunities music industry
Film and Photography,Capturing Your Deep Voice,learn advanced concept jack grapes method writing finding deep voice applied creative process helping connect authentic voice create emotionally resonant work discover transformative power photography visual mediums investigate images evoke emotions memories stories compel deeper authentic expression participate guided creative photography exercises designed help unlock creative potential making images evoke personal emotions experiences narratives engage group discussions critiques sharing work fellow participants gain valuable feedback insights creative process receive personalized guidance mentorship jack grapes baz help hone sharpen unique style stronger connection practice
Film and Photography,Digital Photographic Imaging I,describe basic operational system photo imaging software describe general characteristics computerimage alteration fundamentals various imaging properties software accomplish texture smoothing scaling well shading tonal manipulation techniques alter photographic images electronically edit graphics textural information received external sources various mediums hardware execute finished photographic images via hard copy appropriate printer describe presentation formats
Film and Photography,Digital Photography I,historical influences relative photography utilize technical language photography purpose evaluation manipulate comprehend elements principles design photography utilize photographic tools processes digital camera computer software hardware digital output analyze evaluate compositions subject form content adhere safe studio practices materials equipment facilities
Film and Photography,Introduction to Film Studies,learn recognize formal elements comprise film medium describe formal elements applied narrative documentary experimental cinema analyze relationship films formal thematic components rigorous analytical arguments film written andor oral forms
Film and Photography,Graphic Design Media Management,exposed professional practices used managing complex design projects across multiple media explore strategic processes used executing diverse media environments exposed variety creative media software implementation strategies learn relevance professional certifications ability manage visual consistency across multiple media articulate rationale behind media decisions verbal written commentary implement relevant media visual execution assignments
Film and Photography,Creative Documentary,knowledge ability create wide variety documentary forms articulate intended outcomes documentary production storytelling visualeditorial styles appropriate production techniques technical logistical competence across singlecamera production evaluate assess production work demonstrating ability offer take constructive criticism
Film and Photography,Storyboarding,understanding techniques weekly assignments final project characters drawing staging dramatic action frame composition create moods emphasize themes editing techniques control beats pacing create clear thematic transitions images scenes
Film and Photography,Intermediate Photography,learn intermediate level photographic explore variety subject matter styles understanding visual communication photography begin apply concept creation photographic images personal style way seeing increase express personal creativity employ industry specific preparation workplace readiness
Film and Photography,Video Campaigns in the Digital Age,plan capture edit elements needed create shortformat video collaborate peers design create critique revise publish social media campaign utilizing branding criteria ability tell compelling story video within short periods time working knowledge digital video capture post processing procedures discuss apply ethical legal components video creation create series motion graphics compliment video content modify creation strategies based unforeseen obstacles employ appropriate strategies digital asset management
Film and Photography,Understanding Movies,learn early history motion picture beginnings late present day define historical developments future trends film industry including social economic political factors view film literature explain film production distribution exhibition various genres film making define various techniques used film production create set filmappreciation criteria articulate critical opinions clearly paper aloud
Film and Photography,Visual Communication for Consumer Engagement,explore emerging new media digital platforms well industry research new digital trends evaluate feasibility specific idea new media presentation techniques learn present concept successfully new media techniques visual components retail marketing experiment various digital applications different contexts fashion retail marketing research analyze digital platforms tools new media successful effective marketing methods experiment new marketing methods creating various new media elements communicate ideas concepts retail digital spaces applying new media visual elements collaborate projectdriven studio environment various marketing communications effectively apply fashion marketing retail environment
Film and Photography,Post-Production for Film and Television,key post elements breaking script key personnel post components post production budget follow production elements post process editors role process occurs editing room key post sessions post production schedule key sound elements show basic visual effects show obtain knowledge post facilities guest speakers roles play post sound process mixing theaters foley rooms adr suites composing circumstances allow provide virtual tour state art sound facilities ugosound studios
Film and Photography,Photographic Theory,analyze modes photographic representation within cultural contexts incorporate interpretive perspectives evaluative criteria analysis photographic images integrate knowledge development photographic language theoretical frameworks conceptualization evaluation ones work work others examine current literature contemporary photographic production discuss current critical concepts photography relation contemporary debates visual communications field commitment meeting project due dates willingness selfdirected commitment responsible reference materials
Film and Photography,Black-and-white Technique,introduced zone system chemical processing blackandwhite film prints advanced darkroom techniques toning archival practices professional presentation practice scanning techniques tonal control manipulation digital postproduction learn history blackandwhite photography contemporary applications art advertising editorial photography consistently create blackandwhite negatives prints good contrast tonal range zone system create present archival photographic prints evidence advanced darkroom techniques utilize industrystandard best practices scanning negatives tonal control digital postproduction historical developments contemporary applications blackandwhite photography
Film and Photography,Technical Art Foundations: 3D Applications,navigate different maya panels windows menus create simple objects apply key frame animations props create character rigs characters shaders objects integrate textures materials experiment lights camera scenes configure render settings rendering scene write scripts automation environment explore various toolsets workflows artists regularly examine underlying mel python commands tools
Film and Photography,Digital Image Processing and Applications,define explain elementary computer terms hardware software operating systems major computer components inputoutput devices define macintosh operating system features controls commands load run software packages create folders documents format storage create directories delete move copy save files copy files navigate desktop awareness controlling calibrating managing color digital workflow production stages capture final output proficiency digital imaging editing application tools techniques including channels adjustments history layers selection masking proficiency digital asset management software including setup catalog folders collections naming conventions metadata keywords proficiency import export review organization files variety sources
Film and Photography,Core Themes in Animated Film and Visual Culture of Postwar Japan,knowledge understanding major trends formations animation contemporary culture japan context postwar environment critical understanding key analytical concepts related study animation film contemporary japan knowledge several key genres cultural themes within animation overlapping media social discussion engage informed critical analysis japanese animation film write analytically practical construct ideas arguments research apply knowledge finding solutions authentic realworld problems improve basic academic writing particular reviewing academic literature improve presentation honed reasoned presentation discussion argument find critically range materials books journals webbased resources relevant topics studied course personal qualities independence mind order make ethical judgments honed reasoned presentation discussion argument unit ability communicate coherent critical argument depth complexity written form write way lucid precise compelling
